source_portal,source_url,slug,brand_slug,name,brand,description,availability,currency,price_low_eur,price_high_eur,overall_rating,power,control,maneuverability,sweet_spot,ball_output,total,player_type,shape,level,balance,feel,surface,game_type,season,core_material,face_material,frame_material,racket_finish
pala-hack,https://pala-hack.com/en/padel-rackets/black-crown/black-crown-hurricane-pro-30-2025/,black-crown-hurricane-pro-30-2025,black-crown,Black Crown Hurricane Pro 3.0 2025,Black Crown,This padel racket Black Crown Round is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,178.35,234.0,8.7,8.75,8.75,9.0,8.25,8.75,8.7,Women,Round,Advanced,Medium,Hard,Rough,Power,2025,Eva White Super Control,Carbon 12K,Carbon 100%,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/black-crown/black-crown-patron-gold-2025/,black-crown-patron-gold-2025,black-crown,Black Crown Patron Gold 2025,Black Crown,This padel racket Black Crown Teardrop is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,169.95,260.0,8.1,7.75,8.25,8.0,7.75,8.75,8.1,"Man, Women",Teardrop,Advanced,,,Rough,Control,2025,Eva 3XPlay,Carbon 12K,Carbon Fiber Aero 100%,Mate + Arenoso
pala-hack,https://pala-hack.com/en/padel-rackets/black-crown/black-crown-patron-xtrem-2025/,black-crown-patron-xtrem-2025,black-crown,Black Crown Patron Xtrem 2025,Black Crown,This padel racket Black Crown Teardrop is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,149.95,260.0,8.1,8.25,8.25,8.0,7.75,8.25,8.1,"Man, Women",Teardrop,Advanced,,,Rough,Power,2025,Eva Power,Carbon 18K,Carbon Fiber Aero 100%,Arenoso
pala-hack,https://pala-hack.com/en/padel-rackets/black-crown/black-crown-piton-13-2025/,black-crown-piton-13-2025,black-crown,Black Crown Piton 13 2025,Black Crown,This padel racket Black Crown Round is an ideal model for a level intermediate and stands out for Sweet Spot.,https://schema.org/InStock,EUR,177.1,230.0,8.5,7.75,8.75,8.5,8.75,8.75,8.5,"Man, Women",Round,Intermediate,Medium,Medium,Rough,Versatile,2025,Eva Black Super Control,Carbon 3K + Glass Fiber,Carbon Fiber Aero 100%,Arenoso
pala-hack,https://pala-hack.com/en/padel-rackets/black-crown/black-crown-piton-epic-2025/,black-crown-piton-epic-2025,black-crown,Black Crown Piton Epic 2025,Black Crown,This padel racket Black Crown Teardrop is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,232.6,320.0,8.5,9.75,9.25,8.0,7.75,7.75,8.5,"Man, Women",Teardrop,Advanced,,,Rough,Versatile,2025,Eva Black Super Control,Carbon 12K,Carbon Fiber Aero 100%,Arenoso
pala-hack,https://pala-hack.com/en/padel-rackets/black-crown/black-crown-piton-white-2025/,black-crown-piton-white-2025,black-crown,Black Crown Piton White 2025,Black Crown,This padel racket Black Crown Round is an ideal model for a level intermediate and stands out for Control.,https://schema.org/InStock,EUR,200.0,200.0,7.15,6.75,7.75,7.0,7.25,7.0,7.15,"Man, Women",Round,"Advanced, Intermediate",Low,Medium,Rough,Versatile,2025,Eva White Medium,Carbon 3K,Carbon Tube,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/black-crown/black-crown-piton-white-soft-2025/,black-crown-piton-white-soft-2025,black-crown,Black Crown Piton White Soft 2025,Black Crown,This padel racket Black Crown Round is an ideal model for a level intermediate and stands out for Control.,https://schema.org/InStock,EUR,99.9,180.0,7.15,6.25,8.0,7.25,7.25,7.0,7.15,"Man, Women",Round,"Advanced, Intermediate",Low,Medium,Rough,Control,2025,Eva 3XPlay,Carbon 3K Aluminized,Carbon Tube,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/black-crown/black-crown-special-invictus-2025/,black-crown-special-invictus-2025,black-crown,Black Crown Special Invictus 2025,Black Crown,This padel racket Black Crown Teardrop is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,109.95,279.99,8.2,7.75,8.25,8.5,8.25,8.25,8.2,"Man, Women",Teardrop,Advanced,Medium,Medium,Rough,Versatile,2025,Eva Black Super Control,Carbon 3K,Carbon Fiber Aero 100%,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/black-crown/black-crown-special-magic-2025/,black-crown-special-magic-2025,black-crown,Black Crown Special Magic 2025,Black Crown,This padel racket Black Crown Teardrop is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,199.95,320.0,8.5,8.25,8.75,8.5,8.25,8.75,8.5,"Man, Women",Teardrop,Advanced,Medium,Medium,Rough,Versatile,2025,Eva PSM,Carbon 18K,Carbon Fiber Aero 100%,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/black-crown/black-crown-win-carbon-2025/,black-crown-win-carbon-2025,black-crown,Black Crown Win Carbon 2025,Black Crown,This padel racket Black Crown Round is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,107.9,180.0,7.3,6.75,7.75,7.0,7.25,7.75,7.3,"Man, Women",Round,Intermediate,Low,Soft,Smooth,Versatile,2025,Eva Black Super Soft,Carbon 3K,Carbon Aero 100%,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/black-crown/black-crown-win-ultralight-2025/,black-crown-win-ultralight-2025,black-crown,Black Crown Win Ultralight 2025,Black Crown,This padel racket Black Crown Round is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,95.9,160.0,7.3,5.75,7.25,7.0,7.25,9.25,7.3,"Man, Women",Round,"Beginner, Intermediate",Low,Soft,Smooth,Versatile,2025,Eva Black SSB,Carbon 3K + Glass Ultralight Fiber,Carbon 100%,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-bp10-evo-2025/,bullpadel-bp10-evo-2025,bullpadel,Bullpadel BP10 EVO 2025,Bullpadel,This padel racket Bullpadel Round is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,98.39,119.99,7.6,6.75,7.75,8.0,7.75,7.75,7.6,"Man, Women",Round,"Advanced, Intermediate",Low,Soft,Smooth,Control,2025,Eva Soft,Polyglass,Carbon Tube,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-elite-w-tour-final-2025/,bullpadel-elite-w-tour-final-2025,bullpadel,Bullpadel Elite W Tour Final 2025,Bullpadel,This padel racket Bullpadel Teardrop is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,244.99,349.99,8.6,8.25,8.75,9.0,8.5,8.5,8.6,Women,Teardrop,Advanced,"Low, Medium",Soft,Rough,Versatile,2025,Multieva,Fibrix,Carbon Tube 100%,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-flow-light-2025/,bullpadel-flow-light-2025,bullpadel,Bullpadel Flow Light 2025,Bullpadel,This padel racket Bullpadel Round is an ideal model for a level intermediate and stands out for Sweet Spot.,https://schema.org/InStock,EUR,92.49,124.99,7.7,5.25,7.75,7.5,9.25,8.75,7.7,"Man, Women",Round,"Advanced, Intermediate",Low,Soft,Smooth,Control,2025,Eva Soft,Polyglass,Carbon Tube,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-flow-w-2025/,bullpadel-flow-w-2025,bullpadel,Bullpadel Flow W 2025,Bullpadel,This padel racket Bullpadel Diamond is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,172.15,244.99,8.5,7.75,8.25,8.0,8.75,9.75,8.5,Women,Diamond,Advanced,High,"Medium, Soft",Rough,Power,2025,Multieva,Fibrix,Carbon,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-hack-02-2025/,bullpadel-hack-02-2025,bullpadel,Bullpadel Hack 02 2025,Bullpadel,This padel racket Bullpadel Teardrop is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,99.95,199.99,8.0,7.25,7.75,8.75,8.0,8.25,8.0,"Man, Women",Teardrop,Intermediate,Medium,Medium,Smooth,Versatile,2025,Eva Soft Performance,Polyglass,Carbon 100%,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-hack-03-comfort-2025/,bullpadel-hack-03-comfort-2025,bullpadel,Bullpadel Hack 03 Comfort 2025,Bullpadel,This padel racket Bullpadel Diamond is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,244.99,244.99,8.2,8.75,7.75,7.75,8.25,8.5,8.2,Man,Diamond,Advanced,High,Medium,Rough,Power,2025,Multieva,Carbon + X-Glass Fiber,Carbon Tube,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-hack-04-hybrid-2025/,bullpadel-hack-04-hybrid-2025,bullpadel,Bullpadel Hack 04 Hybrid 2025,Bullpadel,This padel racket Bullpadel Diamond is an ideal model for a level intermediate and stands out for Control.,https://schema.org/InStock,EUR,224.99,299.99,8.7,8.75,9.25,8.5,8.75,8.25,8.7,"Man, Women",Diamond,Advanced,High,"Hard, Medium",Rough,Power,2025,Multieva,TriCarbon 18K,Carbon,Arenoso
pala-hack,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-hack-04-premier-2025/,bullpadel-hack-04-premier-2025,bullpadel,Bullpadel Hack 04 Premier 2025,Bullpadel,This padel racket Bullpadel Diamond is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,259.95,369.99,8.6,9.0,8.25,8.25,8.75,8.75,8.6,"Man, Women",Diamond,Advanced,High,Hard,Rough,Power,2025,Mutlieva,TriCarbon 18K,Carbon Tube,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-hack-04-tour-final-2025/,bullpadel-hack-04-tour-final-2025,bullpadel,Bullpadel Hack 04 Tour Final 2025,Bullpadel,This padel racket Bullpadel Diamond is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,299.85,449.99,8.65,9.75,8.25,8.0,8.5,8.75,8.65,"Man, Women",Diamond,Advanced,"High, Medium","Hard, Medium",Rough,Power,2025,Multieva,TriCarbon 18K,Carbon,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-hack-jr-2025/,bullpadel-hack-jr-2025,bullpadel,Bullpadel Hack JR 2025,Bullpadel,This padel racket Bullpadel Diamond is an ideal model for a level beginner and stands out for Maneuverability.,https://schema.org/InStock,EUR,59.95,89.99,8.4,8.0,8.5,9.0,8.5,8.0,8.4,Kids,Diamond,Intermediate,Medium,Medium,Smooth,Versatile,2025,Evalastic,Polyglass,Carbon Fiber 100%,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-icon-2025/,bullpadel-icon-2025,bullpadel,Bullpadel Icon 2025,Bullpadel,This padel racket Bullpadel Teardrop is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,230.99,299.99,8.3,9.25,8.0,7.75,8.0,8.5,8.3,"Man, Women",Teardrop,Advanced,High,Medium,Rough,Versatile,2025,Multieva,X-Tend Carbon 12K,Carbon 100%,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-icon-juan-martin-diaz-2025/,bullpadel-icon-juan-martin-diaz-2025,bullpadel,Bullpadel Icon Juan Martín Díaz 2025,Bullpadel,This padel racket Bullpadel Teardrop is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,299.99,299.99,8.3,9.25,8.0,7.75,8.0,8.5,8.3,"Man, Women",Teardrop,Advanced,High,Medium,Rough,Versatile,2025,Multieva,X-Tend Carbon 12K,Carbon 100%,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-indiga-2025/,bullpadel-indiga-2025,bullpadel,Bullpadel Indiga 2025,Bullpadel,This padel racket Bullpadel Diamond is an ideal model for a level beginner and stands out for Maneuverability.,https://schema.org/InStock,EUR,69.99,79.99,7.5,7.25,7.0,8.0,7.5,7.75,7.5,"Man, Women",Diamond,"Beginner, Intermediate",High,Soft,Smooth,Power,2025,Eva Soft,Glass Fiber,Carbon Fiber,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-indiga-junior-boy-2025/,bullpadel-indiga-junior-boy-2025,bullpadel,Bullpadel Indiga Junior Boy 2025,Bullpadel,This padel racket Bullpadel Teardrop is an ideal model for a level beginner and stands out for Maneuverability.,https://schema.org/InStock,EUR,41.99,59.99,7.5,7.25,7.0,8.0,7.5,7.75,7.5,"Kids, Man",Teardrop,"Beginner, Intermediate",Medium,Soft,Smooth,Versatile,2025,Evalastic,Polyglass,Carbon Tube,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-indiga-junior-girl-2025/,bullpadel-indiga-junior-girl-2025,bullpadel,Bullpadel Indiga Junior Girl 2025,Bullpadel,This padel racket Bullpadel Teardrop is an ideal model for a level beginner and stands out for Maneuverability.,https://schema.org/InStock,EUR,41.99,59.99,7.5,7.25,7.0,8.0,7.5,7.75,7.5,"Kids, Women",Teardrop,"Beginner, Intermediate",Medium,Soft,Smooth,Versatile,2025,Evalastic,Polyglass,Carbon Tube,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-indiga-power-2025/,bullpadel-indiga-power-2025,bullpadel,Bullpadel Indiga Power 2025,Bullpadel,This padel racket Bullpadel Diamond is an ideal model for a level beginner and stands out for Ball Output.,https://schema.org/InStock,EUR,61.59,79.99,7.1,7.25,7.25,6.5,6.25,8.25,7.1,"Man, Women",Diamond,"Beginner, Intermediate",High,Soft,Smooth,Power,2025,Eva Soft,Polyglass,Glass Fiber + Carbon,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-indiga-w-2025/,bullpadel-indiga-w-2025,bullpadel,Bullpadel Indiga W 2025,Bullpadel,This padel racket Bullpadel Round is an ideal model for a level beginner and stands out for Ball Output.,https://schema.org/InStock,EUR,62.39,79.99,7.3,5.25,7.75,7.0,7.75,8.75,7.3,Women,Round,"Beginner, Intermediate",Low,Soft,Rough,Control,2025,Eva Soft,Polyglass,Glass Fiber + Carbon,Arenoso
pala-hack,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-ionic-ctr-2025/,bullpadel-ionic-ctr-2025,bullpadel,Bullpadel Ionic CTR 2025,Bullpadel,This padel racket Bullpadel Round is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,154.79,179.99,8.3,6.75,8.25,8.5,8.75,9.25,8.3,"Man, Women",Round,Advanced,Low,Medium,Rough,Control,2025,Multieva,"Galphite, glass + carbon fiber",Carbon Tube 100%,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-ionic-light-2025/,bullpadel-ionic-light-2025,bullpadel,Bullpadel Ionic Light 2025,Bullpadel,This padel racket Bullpadel Teardrop is an ideal model for a level intermediate and stands out for Sweet Spot.,https://schema.org/InStock,EUR,107.99,149.99,8.3,6.25,8.25,8.5,9.25,9.25,8.3,"Man, Women",Teardrop,Advanced,Medium,Medium,Rough,Versatile,2025,Multieva,"Galphite, glass + carbon fiber",Carbon Tube 100%,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-ionic-power-2025/,bullpadel-ionic-power-2025,bullpadel,Bullpadel Ionic Power 2025,Bullpadel,This padel racket Bullpadel Diamond is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,152.99,179.99,8.0,8.25,7.75,7.5,7.25,9.25,8.0,"Man, Women",Diamond,Advanced,High,Medium,Rough,Power,2025,Multieva,"Galphite, glass + carbon fiber",Carbon Tube 100%,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-k2-power-2025/,bullpadel-k2-power-2025,bullpadel,Bullpadel K2 Power 2025,Bullpadel,This padel racket Bullpadel Diamond is an ideal model for a level beginner and stands out for Power.,https://schema.org/InStock,EUR,74.95,99.99,7.4,8.25,7.25,6.5,6.75,8.25,7.4,"Man, Women",Diamond,Intermediate,High,Soft,Smooth,Power,2025,Eva Soft,Polyglass,Carbon Tube,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-neuron-premier-2025/,bullpadel-neuron-premier-2025,bullpadel,Bullpadel Neuron Premier 2025,Bullpadel,This padel racket Bullpadel Teardrop is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,251.35,369.99,8.8,9.0,8.75,8.75,8.75,8.75,8.8,"Man, Women",Teardrop,Advanced,Medium,Hard,Rough,Versatile,2025,Mutlieva,X-Tend Carbon 3K,Carbon Tube,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-raider-power-2025/,bullpadel-raider-power-2025,bullpadel,Bullpadel Raider Power 2025,Bullpadel,This padel racket Bullpadel Diamond is an ideal model for a level beginner and stands out for Ball Output.,https://schema.org/InStock,EUR,64.99,64.99,7.55,7.75,7.0,7.5,7.5,8.0,7.55,"Man, Women",Diamond,"Beginner, Intermediate",High,Medium,Smooth,Power,2025,Eva Soft,Glass Fiber,Carbon Fiber,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-vertex-02-x-series-2025/,bullpadel-vertex-02-x-series-2025,bullpadel,Bullpadel Vertex 02 X-Series 2025,Bullpadel,This padel racket Bullpadel Diamond is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,,119.99,7.8,9.0,7.0,7.5,7.5,8.0,7.8,"Man, Women",Diamond,Intermediate,High,Medium,Rough,Power,2025,Multieva,"Galphite, glass + carbon fiber",Carbon Fiber 100%,Arenoso
pala-hack,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-vertex-04-comfort-2025/,bullpadel-vertex-04-comfort-2025,bullpadel,Bullpadel Vertex 04 Comfort 2025,Bullpadel,This padel racket Bullpadel Diamond is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,,249.99,8.7,9.0,8.5,8.25,8.75,9.0,8.7,"Man, Women",Diamond,Intermediate,High,Medium,Rough,Power,2025,Multieva,Carbon + Glass Fiber,Carbon Fiber,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-vertex-04-hybrid-2025/,bullpadel-vertex-04-hybrid-2025,bullpadel,Bullpadel Vertex 04 Hybrid 2025,Bullpadel,This padel racket Bullpadel Teardrop is an ideal model for a level intermediate and stands out for Control.,https://schema.org/InStock,EUR,244.89,309.99,8.8,8.25,9.25,9.0,8.75,8.75,8.8,"Man, Women",Teardrop,Advanced,Low,Medium,Rough,Control,2025,Multieva,X-Tend Carbon 12K,Carbon,Arenoso
pala-hack,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-vertex-04-jr-2025/,bullpadel-vertex-04-jr-2025,bullpadel,Bullpadel Vertex 04 JR 2025,Bullpadel,This padel racket Bullpadel Diamond is an ideal model for a level beginner and stands out for Maneuverability.,https://schema.org/InStock,EUR,64.79,89.99,7.65,7.25,7.5,8.0,7.75,7.75,7.65,Kids,Diamond,Intermediate,Medium,Soft,Smooth,Power,2025,Evalastic,Polyglass,Carbon Fiber 100%,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-vertex-04-premier-w-2025/,bullpadel-vertex-04-premier-w-2025,bullpadel,Bullpadel Vertex 04 Premier W 2025,Bullpadel,This padel racket Bullpadel Diamond is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,299.99,299.99,8.5,8.25,7.5,9.0,8.75,9.0,8.5,Women,Diamond,Advanced,High,Medium,Rough,Power,2025,Mutlieva,Fibrix,Carbon Tube,Arenoso
pala-hack,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-vertex-04-w-2025/,bullpadel-vertex-04-w-2025,bullpadel,Bullpadel Vertex 04 W 2025,Bullpadel,This padel racket Bullpadel Diamond is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,193.54,244.99,8.5,7.75,7.75,8.5,8.75,9.75,8.5,Women,Diamond,Advanced,High,"Medium, Soft",Rough,Power,2025,Multieva,Fibrix,Carbon,Arenoso
pala-hack,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-vertex-04-w-jr-2025/,bullpadel-vertex-04-w-jr-2025,bullpadel,Bullpadel Vertex 04 W JR 2025,Bullpadel,This padel racket Bullpadel Diamond is an ideal model for a level beginner and stands out for Maneuverability.,https://schema.org/InStock,EUR,68.39,89.99,8.4,8.0,8.5,9.0,8.5,8.0,8.4,"Kids, Women",Diamond,Intermediate,Medium,Soft,Smooth,Power,2025,Evalastic,Polyglass,Carbon Fiber 100%,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/bullpadel/bullpadel-vertex-05-tour-final-2025/,bullpadel-vertex-05-tour-final-2025,bullpadel,Bullpadel Vertex 05 Tour Final 2025,Bullpadel,This padel racket Bullpadel Diamond is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,323.28,449.0,8.4,9.0,8.5,8.0,8.25,8.25,8.4,"Man, Women",Diamond,Advanced,Medium,Medium,Rough,Versatile,2025,Multieva,X-Tend Carbon 12K,Carbon Tube 100%,Arenoso
